source,destination,timestamp,state_label,comma_separated_list_of_features
169,722,30261742.0,0,0.0,0.0
2,723,30262271.0,0,0.0,0.0
17,538,30262278.0,0,0.0,0.0
146,713,30262477.0,0,0.0,0.0
218,604,30262700.0,0,0.0,0.0
4,114,30262712.0,0,0.0,0.0
169,83,30262827.0,0,0.0,0.0
93,558,30262851.0,0,0.0,0.0
149,573,30263156.0,0,0.0,0.0
169,84,30263277.0,0,0.0,0.0
146,712,30263278.0,0,0.0,0.0
93,720,30263327.0,0,0.0,0.0
169,349,30263768.0,0,0.0,0.0
93,600,30263973.0,0,0.0,0.0
169,121,30264022.0,0,0.0,0.0
149,527,30264496.0,0,0.0,0.0
93,462,30264775.0,0,0.0,0.0
146,42,30264949.0,0,0.0,0.0
169,223,30265021.0,0,0.0,0.0
93,600,30265065.0,0,0.0,0.0
146,43,30265130.0,0,0.0,0.0
146,45,30265311.0,0,0.0,0.0
146,35,30265561.0,0,0.0,0.0
17,538,30265626.0,0,0.0,0.0
146,36,30265801.0,0,0.0,0.0
93,558,30265872.0,0,0.0,0.0
93,548,30266037.0,0,0.0,0.0
146,37,30266222.0,0,0.0,0.0
146,38,30266442.0,0,0.0,0.0
218,700,30266622.0,0,0.0,0.0
146,39,30266642.0,0,0.0,0.0
146,311,30266922.0,0,0.0,0.0
164,182,30266940.0,0,0.0,0.0
146,167,30267203.0,0,0.0,0.0
93,600,30268006.0,0,0.0,0.0
161,648,30268256.0,0,0.0,0.0
93,558,30268266.0,0,0.0,0.0
169,83,30268613.0,0,0.0,0.0
17,538,30268906.0,0,0.0,0.0
169,84,30269055.0,0,0.0,0.0
24,197,30269122.0,0,0.0,0.0
169,349,30269601.0,0,0.0,0.0
149,332,30269716.0,0,0.0,0.0
164,246,30269758.0,0,0.0,0.0
169,121,30269812.0,0,0.0,0.0
164,184,30269964.0,0,0.0,0.0
93,226,30270507.0,0,0.0,0.0
161,357,30270679.0,0,0.0,0.0
169,223,30270820.0,0,0.0,0.0
93,558,30270958.0,0,0.0,0.0
167,176,30270961.0,0,0.0,0.0
164,37,30271044.0,0,0.0,0.0
215,60,30271166.0,0,0.0,0.0
164,598,30271879.0,0,0.0,0.0
17,538,30272186.0,0,0.0,0.0
164,611,30272544.0,0,0.0,0.0
93,558,30272911.0,0,0.0,0.0
93,558,30273352.0,0,0.0,0.0
215,60,30273457.0,0,0.0,0.0
161,698,30273819.0,0,0.0,0.0
93,720,30274003.0,0,0.0,0.0
13,489,30274036.0,0,0.0,0.0
165,559,30274090.0,0,0.0,0.0
13,554,30274299.0,0,0.0,0.0
93,447,30274365.0,0,0.0,0.0
13,563,30274654.0,0,0.0,0.0
165,568,30274879.0,0,0.0,0.0
13,347,30275216.0,0,0.0,0.0
17,538,30275467.0,0,0.0,0.0
149,503,30275516.0,0,0.0,0.0
165,503,30275693.0,0,0.0,0.0
13,392,30275698.0,0,0.0,0.0
215,60,30275748.0,0,0.0,0.0
13,602,30275994.0,0,0.0,0.0
93,558,30275998.0,0,0.0,0.0
93,600,30276439.0,0,0.0,0.0
149,633,30276692.0,0,0.0,0.0
164,427,30276753.0,0,0.0,0.0
93,558,30276840.0,0,0.0,0.0
164,136,30276950.0,0,0.0,0.0
15,718,30277318.0,0,0.0,0.0
93,76,30277746.0,0,0.0,0.0
13,396,30278024.0,0,0.0,0.0
215,60,30278039.0,0,0.0,0.0
167,490,30278378.0,0,0.0,0.0
17,538,30278752.0,0,0.0,0.0
164,26,30278874.0,0,0.0,0.0
228,747,30279097.0,0,0.0,0.0
93,558,30279204.0,0,0.0,0.0
22,266,30279283.0,0,0.0,0.0
228,619,30279289.0,0,0.0,0.0
93,600,30279449.0,0,0.0,0.0
228,541,30279461.0,0,0.0,0.0
228,434,30279617.0,0,0.0,0.0
228,359,30279898.0,0,0.0,0.0
245,131,30279997.0,0,0.0,0.0
15,283,30280002.0,0,0.0,0.0
228,730,30280048.0,0,0.0,0.0
228,733,30280184.0,0,0.0,0.0
92,286,30280220.0,0,0.0,0.0
215,60,30280331.0,0,0.0,0.0
228,361,30280340.0,0,0.0,0.0
22,685,30280353.0,0,0.0,0.0
93,600,30280406.0,0,0.0,0.0
93,600,30280927.0,0,0.0,0.0
164,702,30281083.0,0,0.0,0.0
15,325,30281268.0,0,0.0,0.0
108,550,30281573.0,0,0.0,0.0
92,152,30281663.0,0,0.0,0.0
93,600,30281700.0,0,0.0,0.0
12,94,30281882.0,0,0.0,0.0
17,538,30282032.0,0,0.0,0.0
93,558,30282186.0,0,0.0,0.0
12,389,30282462.0,0,0.0,0.0
215,60,30282622.0,0,0.0,0.0
12,573,30282753.0,0,0.0,0.0
12,295,30282993.0,0,0.0,0.0
12,390,30283263.0,0,0.0,0.0
9,481,30283782.0,0,0.0,0.0
93,558,30283814.0,0,0.0,0.0
92,506,30284235.0,0,0.0,0.0
15,482,30284432.0,0,0.0,0.0
215,60,30284913.0,0,0.0,0.0
58,289,30284921.0,0,0.0,0.0
93,600,30284956.0,0,0.0,0.0
58,290,30285196.0,0,0.0,0.0
93,157,30285262.0,0,0.0,0.0
17,538,30285312.0,0,0.0,0.0
164,223,30285484.0,0,0.0,0.0
93,445,30285563.0,0,0.0,0.0
93,558,30285808.0,0,0.0,0.0
15,250,30285867.0,0,0.0,0.0
156,401,30287107.0,0,0.0,0.0
215,60,30287204.0,0,0.0,0.0
93,376,30287306.0,0,0.0,0.0
245,340,30287412.0,0,0.0,0.0
93,558,30287631.0,0,0.0,0.0
235,434,30287723.0,0,0.0,0.0
15,369,30287875.0,0,0.0,0.0
235,434,30288272.0,0,0.0,0.0
211,36,30288535.0,0,0.0,0.0
4,435,30288831.0,0,0.0,0.0
241,58,30289362.0,0,0.0,0.0
167,625,30289891.0,0,0.0,0.0
4,114,30289914.0,0,0.0,0.0
211,703,30289934.0,0,0.0,0.0
40,747,30290201.0,0,0.0,0.0
40,619,30290565.0,0,0.0,0.0
26,745,30290595.0,0,0.0,0.0
246,664,30290770.0,0,0.0,0.0
9,418,30290849.0,0,0.0,0.0
93,558,30291023.0,0,0.0,0.0
130,723,30291112.0,0,0.0,0.0
93,558,30291203.0,0,0.0,0.0
130,719,30291303.0,0,0.0,0.0
92,737,30291335.0,0,0.0,0.0
130,740,30291505.0,0,0.0,0.0
208,239,30291554.0,0,0.0,0.0
93,151,30291644.0,0,0.0,0.0
224,71,30291956.0,0,0.0,0.0
93,54,30292035.0,0,0.0,0.0
211,455,30292082.0,0,0.0,0.0
93,533,30292260.0,0,0.0,0.0
241,165,30292360.0,0,0.0,0.0
1,351,30292409.0,0,0.0,0.0
1,377,30292620.0,0,0.0,0.0
241,341,30292679.0,0,0.0,0.0
149,282,30292759.0,0,0.0,0.0
93,378,30292856.0,0,0.0,0.0
1,176,30292883.0,0,0.0,0.0
1,378,30293180.0,0,0.0,0.0
224,83,30293269.0,0,0.0,0.0
135,614,30293288.0,0,0.0,0.0
241,114,30293341.0,0,0.0,0.0
1,609,30293470.0,0,0.0,0.0
135,457,30293473.0,0,0.0,0.0
131,618,30293626.0,0,0.0,0.0
241,494,30293652.0,0,0.0,0.0
235,434,30293733.0,0,0.0,0.0
135,570,30294068.0,0,0.0,0.0
171,262,30294160.0,0,0.0,0.0
211,61,30294330.0,0,0.0,0.0
192,226,30294418.0,0,0.0,0.0
208,619,30294721.0,0,0.0,0.0
93,179,30295116.0,0,0.0,0.0
235,434,30295117.0,0,0.0,0.0
192,52,30295185.0,0,0.0,0.0
241,476,30295226.0,0,0.0,0.0
149,588,30295425.0,0,0.0,0.0
9,199,30295610.0,0,0.0,0.0
1,139,30295707.0,0,0.0,0.0
135,314,30295764.0,0,0.0,0.0
186,476,30295768.0,0,0.0,0.0
213,159,30295954.0,0,0.0,0.0
208,0,30296154.0,0,0.0,0.0
1,114,30296230.0,0,0.0,0.0
93,252,30296248.0,0,0.0,0.0
213,95,30296324.0,0,0.0,0.0
1,466,30296340.0,0,0.0,0.0
213,569,30296584.0,0,0.0,0.0
192,277,30296797.0,0,0.0,0.0
208,265,30296813.0,0,0.0,0.0
213,667,30296834.0,0,0.0,0.0
135,532,30296854.0,0,0.0,0.0
198,585,30296930.0,0,0.0,0.0
128,272,30296933.0,0,0.0,0.0
211,0,30297040.0,0,0.0,0.0
208,250,30297059.0,0,0.0,0.0
128,689,30297138.0,0,0.0,0.0
93,600,30297154.0,0,0.0,0.0
213,418,30297214.0,0,0.0,0.0
106,305,30297326.0,0,0.0,0.0
208,290,30297572.0,0,0.0,0.0
211,50,30297729.0,0,0.0,0.0
224,277,30297774.0,0,0.0,0.0
211,685,30297990.0,0,0.0,0.0
122,732,30298009.0,0,0.0,0.0
192,379,30298038.0,0,0.0,0.0
147,496,30298124.0,0,0.0,0.0
213,501,30298234.0,0,0.0,0.0
211,319,30298256.0,0,0.0,0.0
192,171,30298319.0,0,0.0,0.0
227,109,30298363.0,0,0.0,0.0
147,677,30298511.0,0,0.0,0.0
93,307,30298612.0,0,0.0,0.0
227,70,30298793.0,0,0.0,0.0
63,511,30299001.0,0,0.0,0.0
122,747,30299028.0,0,0.0,0.0
93,608,30299033.0,0,0.0,0.0
227,150,30299094.0,0,0.0,0.0
164,326,30299182.0,0,0.0,0.0
227,355,30299362.0,0,0.0,0.0
208,619,30299512.0,0,0.0,0.0
54,664,30299530.0,0,0.0,0.0
213,208,30299544.0,0,0.0,0.0
227,276,30299589.0,0,0.0,0.0
54,74,30299806.0,0,0.0,0.0
227,173,30299846.0,0,0.0,0.0
164,326,30299949.0,0,0.0,0.0
227,53,30300000.0,0,0.0,0.0
147,50,30300004.0,0,0.0,0.0
211,693,30300066.0,0,0.0,0.0
40,88,30300217.0,0,0.0,0.0
142,206,30300239.0,0,0.0,0.0
21,280,30300239.0,0,0.0,0.0
227,257,30300242.0,0,0.0,0.0
147,285,30300394.0,0,0.0,0.0
211,194,30300413.0,0,0.0,0.0
241,381,30300432.0,0,0.0,0.0
192,84,30300481.0,0,0.0,0.0
21,132,30300523.0,0,0.0,0.0
32,163,30300642.0,0,0.0,0.0
147,264,30300693.0,0,0.0,0.0
208,619,30300712.0,0,0.0,0.0
211,87,30300770.0,0,0.0,0.0
32,306,30300865.0,0,0.0,0.0
1,69,30300955.0,0,0.0,0.0
93,445,30301026.0,0,0.0,0.0
21,675,30301254.0,0,0.0,0.0
211,31,30301259.0,0,0.0,0.0
21,676,30301455.0,0,0.0,0.0
213,0,30301484.0,0,0.0,0.0
164,328,30301487.0,0,0.0,0.0
211,491,30301792.0,0,0.0,0.0
93,720,30301938.0,0,0.0,0.0
208,0,30302121.0,0,0.0,0.0
93,514,30302368.0,0,0.0,0.0
93,600,30302683.0,0,0.0,0.0
211,713,30302686.0,0,0.0,0.0
164,394,30302774.0,0,0.0,0.0
1,69,30302867.0,0,0.0,0.0
172,166,30303190.0,0,0.0,0.0
164,282,30303297.0,0,0.0,0.0
211,189,30303349.0,0,0.0,0.0
93,600,30303705.0,0,0.0,0.0
213,508,30303714.0,0,0.0,0.0
204,698,30303871.0,0,0.0,0.0
93,558,30303960.0,0,0.0,0.0
213,271,30303974.0,0,0.0,0.0
221,682,30304064.0,0,0.0,0.0
108,666,30304068.0,0,0.0,0.0
211,248,30304248.0,0,0.0,0.0
171,262,30304251.0,0,0.0,0.0
15,125,30304368.0,0,0.0,0.0
167,589,30304390.0,0,0.0,0.0
142,189,30304427.0,0,0.0,0.0
162,700,30304518.0,0,0.0,0.0
211,455,30304639.0,0,0.0,0.0
164,303,30304861.0,0,0.0,0.0
47,288,30304905.0,0,0.0,0.0
1,69,30305005.0,0,0.0,0.0
67,370,30305278.0,0,0.0,0.0
171,700,30305411.0,0,0.0,0.0
3,217,30305531.0,0,0.0,0.0
164,303,30305916.0,0,0.0,0.0
67,105,30306079.0,0,0.0,0.0
221,119,30306156.0,0,0.0,0.0
3,367,30306170.0,0,0.0,0.0
218,242,30306239.0,0,0.0,0.0
93,558,30306290.0,0,0.0,0.0
142,573,30306361.0,0,0.0,0.0
213,569,30306411.0,0,0.0,0.0
213,588,30306651.0,0,0.0,0.0
67,370,30306830.0,0,0.0,0.0
142,744,30306937.0,0,0.0,0.0
245,322,30307009.0,0,0.0,0.0
1,69,30307141.0,0,0.0,0.0
211,640,30307301.0,0,0.0,0.0
93,600,30307309.0,0,0.0,0.0
167,175,30307353.0,0,0.0,0.0
186,476,30307372.0,0,0.0,0.0
3,368,30307374.0,0,0.0,0.0
120,69,30307558.0,0,0.0,0.0
241,500,30307855.0,0,0.0,0.0
211,114,30307876.0,0,0.0,0.0
218,544,30308049.0,0,0.0,0.0
204,140,30308069.0,0,0.0,0.0
213,713,30308141.0,0,0.0,0.0
211,674,30308424.0,0,0.0,0.0
138,280,30308425.0,0,0.0,0.0
204,140,30308426.0,0,0.0,0.0
204,140,30308676.0,0,0.0,0.0
67,363,30308995.0,0,0.0,0.0
149,288,30308996.0,0,0.0,0.0
40,755,30309117.0,0,0.0,0.0
1,69,30309277.0,0,0.0,0.0
67,433,30309305.0,0,0.0,0.0
164,194,30309390.0,0,0.0,0.0
211,693,30309459.0,0,0.0,0.0
241,458,30309560.0,0,0.0,0.0
67,433,30309695.0,0,0.0,0.0
39,250,30309744.0,0,0.0,0.0
171,404,30309759.0,0,0.0,0.0
204,589,30309759.0,0,0.0,0.0
154,455,30309779.0,0,0.0,0.0
154,234,30309952.0,0,0.0,0.0
67,535,30309995.0,0,0.0,0.0
185,296,30310068.0,0,0.0,0.0
3,204,30310107.0,0,0.0,0.0
185,296,30310218.0,0,0.0,0.0
185,296,30310369.0,0,0.0,0.0
211,588,30310376.0,0,0.0,0.0
204,584,30310379.0,0,0.0,0.0
154,234,30310380.0,0,0.0,0.0
135,191,30310439.0,0,0.0,0.0
185,296,30310519.0,0,0.0,0.0
3,151,30310546.0,0,0.0,0.0
185,296,30310669.0,0,0.0,0.0
185,296,30310820.0,0,0.0,0.0
154,731,30310842.0,0,0.0,0.0
221,662,30310928.0,0,0.0,0.0
185,296,30310970.0,0,0.0,0.0
154,734,30310974.0,0,0.0,0.0
3,514,30310995.0,0,0.0,0.0
185,296,30311120.0,0,0.0,0.0
93,558,30311121.0,0,0.0,0.0
3,8,30311326.0,0,0.0,0.0
1,69,30311413.0,0,0.0,0.0
224,637,30311504.0,0,0.0,0.0
211,575,30311523.0,0,0.0,0.0
154,767,30311596.0,0,0.0,0.0
221,379,30311650.0,0,0.0,0.0
224,115,30311783.0,0,0.0,0.0
3,366,30311786.0,0,0.0,0.0
154,766,30311792.0,0,0.0,0.0
154,765,30311994.0,0,0.0,0.0
93,634,30312002.0,0,0.0,0.0
235,434,30312174.0,0,0.0,0.0
172,166,30312182.0,0,0.0,0.0
154,764,30312226.0,0,0.0,0.0
224,636,30312232.0,0,0.0,0.0
3,506,30312260.0,0,0.0,0.0
92,253,30312321.0,0,0.0,0.0
164,700,30312382.0,0,0.0,0.0
154,763,30312428.0,0,0.0,0.0
93,558,30312479.0,0,0.0,0.0
93,558,30312659.0,0,0.0,0.0
93,720,30312834.0,0,0.0,0.0
93,106,30313035.0,0,0.0,0.0
39,744,30313190.0,0,0.0,0.0
1,69,30313550.0,0,0.0,0.0
167,199,30313557.0,0,0.0,0.0
167,342,30313579.0,0,0.0,0.0
93,600,30313731.0,0,0.0,0.0
167,501,30313955.0,0,0.0,0.0
167,226,30313967.0,0,0.0,0.0
171,262,30314188.0,0,0.0,0.0
211,259,30314263.0,0,0.0,0.0
93,720,30314292.0,0,0.0,0.0
167,426,30314387.0,0,0.0,0.0
93,558,30314472.0,0,0.0,0.0
211,651,30315451.0,0,0.0,0.0
135,560,30315456.0,0,0.0,0.0
213,159,30315590.0,0,0.0,0.0
1,69,30315686.0,0,0.0,0.0
131,123,30315759.0,0,0.0,0.0
93,600,30315785.0,0,0.0,0.0
22,757,30316073.0,0,0.0,0.0
53,513,30316527.0,0,0.0,0.0
106,415,30316679.0,0,0.0,0.0
172,166,30316778.0,0,0.0,0.0
53,122,30316839.0,0,0.0,0.0
93,600,30316927.0,0,0.0,0.0
53,352,30317140.0,0,0.0,0.0
106,342,30317429.0,0,0.0,0.0
172,711,30317523.0,0,0.0,0.0
211,366,30317534.0,0,0.0,0.0
93,462,30318001.0,0,0.0,0.0
200,743,30318020.0,0,0.0,0.0
106,681,30318060.0,0,0.0,0.0
93,558,30318222.0,0,0.0,0.0
177,668,30318257.0,0,0.0,0.0
211,508,30318310.0,0,0.0,0.0
200,768,30318533.0,0,0.0,0.0
211,0,30318568.0,0,0.0,0.0
93,558,30318695.0,0,0.0,0.0
20,640,30318837.0,0,0.0,0.0
1,69,30318840.0,0,0.0,0.0
177,267,30318887.0,0,0.0,0.0
30,503,30318913.0,0,0.0,0.0
245,201,30318927.0,0,0.0,0.0
241,295,30319053.0,0,0.0,0.0
177,553,30319097.0,0,0.0,0.0
164,95,30319249.0,0,0.0,0.0
241,332,30319595.0,0,0.0,0.0
93,217,30319654.0,0,0.0,0.0
186,384,30319730.0,0,0.0,0.0
93,54,30319874.0,0,0.0,0.0
186,46,30319949.0,0,0.0,0.0
177,388,30320178.0,0,0.0,0.0
151,119,30320433.0,0,0.0,0.0
18,98,30320595.0,0,0.0,0.0
62,364,30320632.0,0,0.0,0.0
177,498,30320678.0,0,0.0,0.0
42,117,30320934.0,0,0.0,0.0
1,69,30320983.0,0,0.0,0.0
62,559,30321098.0,0,0.0,0.0
20,640,30321165.0,0,0.0,0.0
74,42,30321173.0,0,0.0,0.0
215,107,30321241.0,0,0.0,0.0
42,680,30321277.0,0,0.0,0.0
18,400,30321318.0,0,0.0,0.0
62,503,30321387.0,0,0.0,0.0
245,381,30321396.0,0,0.0,0.0
177,369,30321419.0,0,0.0,0.0
42,244,30321588.0,0,0.0,0.0
1,117,30321739.0,0,0.0,0.0
93,600,30321768.0,0,0.0,0.0
62,486,30321873.0,0,0.0,0.0
177,47,30321920.0,0,0.0,0.0
42,171,30321934.0,0,0.0,0.0
1,680,30322073.0,0,0.0,0.0
58,289,30322080.0,0,0.0,0.0
62,360,30322132.0,0,0.0,0.0
177,275,30322200.0,0,0.0,0.0
1,171,30322285.0,0,0.0,0.0
58,290,30322355.0,0,0.0,0.0
62,77,30322391.0,0,0.0,0.0
204,589,30322413.0,0,0.0,0.0
177,645,30322571.0,0,0.0,0.0
95,730,30322653.0,0,0.0,0.0
204,623,30322694.0,0,0.0,0.0
93,664,30322714.0,0,0.0,0.0
177,426,30322761.0,0,0.0,0.0
95,692,30322816.0,0,0.0,0.0
1,362,30322890.0,0,0.0,0.0
204,114,30322979.0,0,0.0,0.0
95,541,30323007.0,0,0.0,0.0
93,720,30323112.0,0,0.0,0.0
95,434,30323168.0,0,0.0,0.0
215,291,30323193.0,0,0.0,0.0
1,62,30323247.0,0,0.0,0.0
177,110,30323291.0,0,0.0,0.0
95,388,30323357.0,0,0.0,0.0
106,125,30323430.0,0,0.0,0.0
1,609,30323555.0,0,0.0,0.0
18,363,30323635.0,0,0.0,0.0
106,125,30323660.0,0,0.0,0.0
106,662,30324031.0,0,0.0,0.0
106,662,30324262.0,0,0.0,0.0
95,619,30324380.0,0,0.0,0.0
18,229,30324532.0,0,0.0,0.0
95,361,30324550.0,0,0.0,0.0
152,68,30324573.0,0,0.0,0.0
112,423,30324664.0,0,0.0,0.0
95,359,30324728.0,0,0.0,0.0
74,691,30324893.0,0,0.0,0.0
95,644,30324909.0,0,0.0,0.0
151,78,30324979.0,0,0.0,0.0
1,609,30325027.0,0,0.0,0.0
143,723,30325074.0,0,0.0,0.0
143,719,30325261.0,0,0.0,0.0
95,692,30325351.0,0,0.0,0.0
93,720,30325412.0,0,0.0,0.0
143,740,30325460.0,0,0.0,0.0
95,541,30325542.0,0,0.0,0.0
18,105,30325605.0,0,0.0,0.0
95,434,30325703.0,0,0.0,0.0
74,240,30325801.0,0,0.0,0.0
95,388,30325892.0,0,0.0,0.0
18,105,30326034.0,0,0.0,0.0
167,343,30326069.0,0,0.0,0.0
93,600,30326439.0,0,0.0,0.0
95,619,30326915.0,0,0.0,0.0
93,179,30326960.0,0,0.0,0.0
167,210,30327035.0,0,0.0,0.0
95,361,30327085.0,0,0.0,0.0
167,210,30327092.0,0,0.0,0.0
93,533,30327151.0,0,0.0,0.0
224,85,30327189.0,0,0.0,0.0
95,359,30327263.0,0,0.0,0.0
93,558,30327356.0,0,0.0,0.0
204,382,30327430.0,0,0.0,0.0
95,644,30327444.0,0,0.0,0.0
224,10,30327545.0,0,0.0,0.0
204,22,30327785.0,0,0.0,0.0
1,609,30327876.0,0,0.0,0.0
224,147,30328280.0,0,0.0,0.0
93,351,30328319.0,0,0.0,0.0
93,445,30328585.0,0,0.0,0.0
204,625,30328646.0,0,0.0,0.0
204,584,30328951.0,0,0.0,0.0
161,673,30329021.0,0,0.0,0.0
93,600,30329066.0,0,0.0,0.0
218,700,30329180.0,0,0.0,0.0
161,698,30329342.0,0,0.0,0.0
90,740,30329373.0,0,0.0,0.0
215,12,30329413.0,0,0.0,0.0
93,641,30329502.0,0,0.0,0.0
207,519,30329551.0,0,0.0,0.0
214,608,30329691.0,0,0.0,0.0
93,307,30329723.0,0,0.0,0.0
224,723,30330099.0,0,0.0,0.0
95,541,30330336.0,0,0.0,0.0
224,609,30330340.0,0,0.0,0.0
214,378,30330369.0,0,0.0,0.0
95,434,30330497.0,0,0.0,0.0
93,558,30330645.0,0,0.0,0.0
1,609,30330725.0,0,0.0,0.0
62,66,30331078.0,0,0.0,0.0
116,618,30331374.0,0,0.0,0.0
224,645,30331644.0,0,0.0,0.0
180,303,30331984.0,0,0.0,0.0
93,720,30332043.0,0,0.0,0.0
116,318,30332094.0,0,0.0,0.0
95,697,30332097.0,0,0.0,0.0
224,584,30332230.0,0,0.0,0.0
83,687,30332478.0,0,0.0,0.0
116,300,30332666.0,0,0.0,0.0
116,582,30332862.0,0,0.0,0.0
214,13,30332927.0,0,0.0,0.0
83,568,30332948.0,0,0.0,0.0
93,600,30333115.0,0,0.0,0.0
93,376,30333511.0,0,0.0,0.0
1,609,30333573.0,0,0.0,0.0
17,507,30334636.0,0,0.0,0.0
62,54,30335009.0,0,0.0,0.0
95,711,30335292.0,0,0.0,0.0
167,290,30335897.0,0,0.0,0.0
167,214,30335900.0,0,0.0,0.0
93,376,30335917.0,0,0.0,0.0
167,165,30335948.0,0,0.0,0.0
95,604,30336022.0,0,0.0,0.0
125,126,30336271.0,0,0.0,0.0
215,0,30336374.0,0,0.0,0.0
1,609,30336421.0,0,0.0,0.0
93,558,30336944.0,0,0.0,0.0
93,445,30337345.0,0,0.0,0.0
17,458,30337406.0,0,0.0,0.0
208,267,30337416.0,0,0.0,0.0
218,224,30337758.0,0,0.0,0.0
158,10,30338201.0,0,0.0,0.0
208,547,30338487.0,0,0.0,0.0
93,608,30338618.0,0,0.0,0.0
203,27,30338650.0,0,0.0,0.0
17,587,30338683.0,0,0.0,0.0
215,63,30338978.0,0,0.0,0.0
208,747,30339057.0,0,0.0,0.0
1,609,30339269.0,0,0.0,0.0
62,467,30339576.0,0,0.0,0.0
203,25,30339691.0,0,0.0,0.0
215,428,30339903.0,0,0.0,0.0
158,492,30339988.0,0,0.0,0.0
62,366,30340393.0,0,0.0,0.0
191,612,30340678.0,0,0.0,0.0
125,157,30340811.0,0,0.0,0.0
78,439,30340937.0,0,0.0,0.0
208,747,30341088.0,0,0.0,0.0
208,619,30341280.0,0,0.0,0.0
194,758,30341438.0,0,0.0,0.0
208,541,30341458.0,0,0.0,0.0
93,600,30341550.0,0,0.0,0.0
208,434,30341619.0,0,0.0,0.0
152,360,30341712.0,0,0.0,0.0
208,359,30341907.0,0,0.0,0.0
93,548,30341956.0,0,0.0,0.0
208,730,30342063.0,0,0.0,0.0
1,609,30342117.0,0,0.0,0.0
208,733,30342199.0,0,0.0,0.0
208,361,30342359.0,0,0.0,0.0
208,748,30342580.0,0,0.0,0.0
208,692,30342821.0,0,0.0,0.0
208,644,30343012.0,0,0.0,0.0
208,388,30343279.0,0,0.0,0.0
32,212,30343365.0,0,0.0,0.0
116,50,30343376.0,0,0.0,0.0
95,57,30343398.0,0,0.0,0.0
125,378,30343595.0,0,0.0,0.0
15,535,30343649.0,0,0.0,0.0
93,548,30343706.0,0,0.0,0.0
93,106,30343897.0,0,0.0,0.0
15,177,30343922.0,0,0.0,0.0
1,609,30343994.0,0,0.0,0.0
208,377,30344001.0,0,0.0,0.0
93,548,30344194.0,0,0.0,0.0
116,662,30344255.0,0,0.0,0.0
1,609,30344269.0,0,0.0,0.0
208,378,30344277.0,0,0.0,0.0
32,263,30344335.0,0,0.0,0.0
208,291,30344550.0,0,0.0,0.0
205,463,30344676.0,0,0.0,0.0
116,618,30344709.0,0,0.0,0.0
224,291,30344764.0,0,0.0,0.0
208,157,30344792.0,0,0.0,0.0
32,271,30344866.0,0,0.0,0.0
205,545,30344877.0,0,0.0,0.0
208,351,30345024.0,0,0.0,0.0
205,545,30345143.0,0,0.0,0.0
191,92,30345151.0,0,0.0,0.0
208,176,30345280.0,0,0.0,0.0
208,212,30345446.0,0,0.0,0.0
95,564,30345490.0,0,0.0,0.0
125,467,30345582.0,0,0.0,0.0
93,548,30345728.0,0,0.0,0.0
93,600,30345965.0,0,0.0,0.0
227,59,30346031.0,0,0.0,0.0
95,564,30346198.0,0,0.0,0.0
17,146,30346219.0,0,0.0,0.0
93,366,30346260.0,0,0.0,0.0
218,680,30346366.0,0,0.0,0.0
93,600,30346546.0,0,0.0,0.0
95,619,30346704.0,0,0.0,0.0
218,62,30346913.0,0,0.0,0.0
95,692,30346920.0,0,0.0,0.0
95,434,30347099.0,0,0.0,0.0
95,388,30347289.0,0,0.0,0.0
93,157,30347338.0,0,0.0,0.0
93,54,30347583.0,0,0.0,0.0
93,106,30348004.0,0,0.0,0.0
95,692,30348142.0,0,0.0,0.0
93,548,30348190.0,0,0.0,0.0
95,541,30348331.0,0,0.0,0.0
218,544,30348352.0,0,0.0,0.0
116,618,30348496.0,0,0.0,0.0
93,558,30348831.0,0,0.0,0.0
205,545,30348890.0,0,0.0,0.0
17,376,30349455.0,0,0.0,0.0
93,445,30349618.0,0,0.0,0.0
93,720,30350074.0,0,0.0,0.0
93,548,30350244.0,0,0.0,0.0
218,621,30350303.0,0,0.0,0.0
146,715,30350774.0,0,0.0,0.0
78,246,30350839.0,0,0.0,0.0
146,695,30350984.0,0,0.0,0.0
146,713,30351204.0,0,0.0,0.0
191,664,30352653.0,0,0.0,0.0
205,497,30352948.0,0,0.0,0.0
191,677,30353742.0,0,0.0,0.0
218,396,30354440.0,0,0.0,0.0
218,392,30354723.0,0,0.0,0.0
93,600,30354750.0,0,0.0,0.0
76,78,30355018.0,0,0.0,0.0
93,502,30355081.0,0,0.0,0.0
218,159,30355186.0,0,0.0,0.0
192,277,30355366.0,0,0.0,0.0
215,40,30355522.0,0,0.0,0.0
93,600,30356104.0,0,0.0,0.0
192,379,30356362.0,0,0.0,0.0
192,52,30356613.0,0,0.0,0.0
93,688,30357156.0,0,0.0,0.0
17,274,30357190.0,0,0.0,0.0
93,600,30357638.0,0,0.0,0.0
93,8,30358432.0,0,0.0,0.0
93,720,30358628.0,0,0.0,0.0
93,548,30358798.0,0,0.0,0.0
93,548,30359329.0,0,0.0,0.0
167,31,30359336.0,0,0.0,0.0
167,146,30359561.0,0,0.0,0.0
167,61,30359800.0,0,0.0,0.0
167,235,30360088.0,0,0.0,0.0
93,600,30360472.0,0,0.0,0.0
149,767,30360513.0,0,0.0,0.0
149,766,30360713.0,0,0.0,0.0
93,600,30360788.0,0,0.0,0.0
149,765,30360933.0,0,0.0,0.0
17,538,30361116.0,0,0.0,0.0
93,172,30361267.0,0,0.0,0.0
93,600,30361799.0,0,0.0,0.0
